# age_ma,DST_anomaly_K,GMSST_anomaly_K,GMST_anomaly_K,BSL_m,R_LI_Wm2,CO2_ppm,R_CO2_Wm2,S_CO2_LI_K_per_Wm2
0.26,-2.65,-2.65,-4.65,-91,-3.406299423,216.257,-1.343671752,0.9789533092
0.261,-2.68,-2.68,-4.71,-88,-3.345971234,214.762,-1.380785114,0.9964550008
0.262,-2.85,-2.85,-5.04,-79,-3.155383476,214.844,-1.378742777,1.111570282
0.263,-2.67,-2.67,-4.7,-86,-3.304958889,214.433,-1.388987215,1.001289724
0.264,-2.81,-2.81,-4.97,-75,-3.06491739,207.489,-1.565103913,1.073429186
0.265,-2.78,-2.78,-4.91,-91,-3.406299423,195.201,-1.891713545,0.9267625486
0.266,-2.82,-2.82,-4.99,-87,-3.325549881,196.625,-1.852826725,0.9636224592
0.267,-2.93,-2.93,-5.2,-83,-3.242086103,197.989,-1.815841575,1.028089038
0.268,-3.03,-3.03,-5.4,-44,-2.17839078,197.968,-1.81640906,1.351757338
0.269,-3.18,-3.18,-5.7,-75,-3.06491739,197.002,-1.842578695,1.161488446
0.27,-3.06,-3.06,-5.45,-93,-3.445820295,199.067,-1.786791193,1.041544937
0.271,-2.94,-2.94,-5.22,-93,-3.445820295,198.329,-1.806662075,0.993815806
0.272,-2.88,-2.88,-5.11,-70,-2.945743207,198.44,-1.803668645,1.075922695
0.273,-3.1,-3.1,-5.53,-32,-1.713908066,200.048,-1.760491201,1.591642058
0.274,-2.98,-2.98,-5.3,-76,-3.087915426,202.833,-1.686524013,1.110077962
0.275,-2.85,-2.85,-5.04,-76,-3.087915426,204.559,-1.641190991,1.06574045
0.276,-2.83,-2.83,-5.02,-49,-2.348922578,207.842,-1.556009718,1.285553658
0.277,-2.67,-2.67,-4.7,-79,-3.155383476,209.623,-1.510360824,1.007341958
0.278,-2.58,-2.58,-4.52,-79,-3.155383476,217.033,-1.324508584,1.008952881
0.279,-2.52,-2.52,-4.42,-66,-2.84489123,228.346,-1.052661138,1.134045058
0.28,-2.41,-2.41,-4.2,-47,-2.282210621,239.405,-0.7996347285,1.362819845
0.281,-2.39,-2.39,-4.17,-44,-2.17839078,242.592,-0.7288845019,1.434332698
0.282,-2.2,-2.2,-3.81,-38,-1.956432734,246.084,-0.6524227236,1.460410537
